gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
21800896,2/24/2019 19:30,New York,Knicks,1610612752,San Antonio,Spurs,1610612759,130,118,1610612752,Regular Season,18019,30,,,
21800895,2/24/2019 17:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,123,96,1610612743,Regular Season,19956,139,,,
21800894,2/24/2019 15:30,Toronto,Raptors,1610612761,Orlando,Magic,1610612753,98,113,1610612753,Regular Season,19800,643,,,
21800893,2/23/2019 22:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,125,109,1610612762,Regular Season,18306,596,,,
21800891,2/23/2019 20:30,Milwaukee,Bucks,1610612749,Minnesota,Timberwolves,1610612750,140,128,1610612749,Regular Season,17972,642,,,
21800892,2/23/2019 20:30,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,112,118,1610612745,Regular Season,19596,71,,,
21800889,2/23/2019 20:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,126,116,1610612741,Regular Season,21295,66,,,
21800890,2/23/2019 20:00,Oklahoma City,Thunder,1610612760,Sacramento,Kings,1610612758,116,119,1610612758,Regular Season,18203,196,,,
21800888,2/23/2019 19:30,Miami,Heat,1610612748,Detroit,Pistons,1610612765,96,119,1610612765,Regular Season,19600,146,,,
21800883,2/23/2019 19:00,Atlanta,Hawks,1610612737,Phoenix,Suns,1610612756,120,112,1610612737,Regular Season,15214,650,,,
21800884,2/23/2019 19:00,Charlotte,Hornets,1610612766,Brooklyn,Nets,1610612751,115,117,1610612751,Regular Season,19158,9,,,
21800885,2/23/2019 19:00,Cleveland,Cavaliers,1610612739,Memphis,Grizzlies,1610612763,112,107,1610612739,Regular Season,19432,22,,,
21800886,2/23/2019 19:00,Washington,Wizards,1610612764,Indiana,Pacers,1610612754,112,119,1610612754,Regular Season,19648,77,,,
21800887,2/23/2019 19:00,New Orleans,Pelicans,1610612740,Los Angeles,Lakers,1610612747,128,115,1610612740,Regular Season,18626,160,,,
21800882,2/23/2019 13:00,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,115,130,1610612757,Regular Season,20619,419,,,
21800881,2/22/2019 21:30,Oklahoma City,Thunder,1610612760,Utah,Jazz,1610612762,148,147,1610612760,Regular Season,18203,196,,,
21800880,2/22/2019 20:30,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,104,114,1610612743,Regular Season,20382,193,,,
21800879,2/22/2019 20:00,Memphis,Grizzlies,1610612763,Los Angeles,Clippers,1610612746,106,112,1610612746,Regular Season,16444,242,,,
21800877,2/22/2019 19:30,Atlanta,Hawks,1610612737,Detroit,Pistons,1610612765,122,125,1610612765,Regular Season,14067,650,,,
21800878,2/22/2019 19:30,New York,Knicks,1610612752,Minnesota,Timberwolves,1610612750,104,115,1610612750,Regular Season,19096,30,,,
21800873,2/22/2019 19:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,123,110,1610612766,Regular Season,15572,9,,,
21800874,2/22/2019 19:00,Indiana,Pacers,1610612754,New Orleans,Pelicans,1610612740,126,111,1610612754,Regular Season,16962,136,,,
21800875,2/22/2019 19:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,109,110,1610612741,Regular Season,18846,430,,,
21800876,2/22/2019 19:00,Toronto,Raptors,1610612761,San Antonio,Spurs,1610612759,120,117,1610612761,Regular Season,20058,643,,,
21800871,2/21/2019 22:30,Golden State,Warriors,1610612744,Sacramento,Kings,1610612758,125,123,1610612744,Regular Season,19596,71,,,
21800872,2/21/2019 22:30,Los Angeles,Lakers,1610612747,Houston,Rockets,1610612745,111,106,1610612747,Regular Season,18997,137,,,
21800870,2/21/2019 20:00,Milwaukee,Bucks,1610612749,Boston,Celtics,1610612738,98,97,1610612749,Regular Season,17926,642,,,
21800869,2/21/2019 19:30,Brooklyn,Nets,1610612751,Portland,Trail Blazers,1610612757,99,113,1610612757,Regular Season,17732,461,,,
21800867,2/21/2019 19:00,Cleveland,Cavaliers,1610612739,Phoenix,Suns,1610612756,111,98,1610612739,Regular Season,19022,22,,,
21800868,2/21/2019 19:00,Philadelphia,76ers,1610612755,Miami,Heat,1610612748,106,102,1610612755,Regular Season,20505,419,,,
21800866,2/14/2019 20:00,New Orleans,Pelicans,1610612740,Oklahoma City,Thunder,1610612760,131,122,1610612740,Regular Season,15686,160,,,
21800865,2/14/2019 19:30,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,91,106,1610612752,Regular Season,14179,650,,,
21800864,2/14/2019 19:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,127,89,1610612753,Regular Season,18846,430,,,
21800862,2/13/2019 22:30,Portland,Trail Blazers,1610612757,Golden State,Warriors,1610612744,129,107,1610612757,Regular Season,19549,51,,,
21800863,2/13/2019 22:30,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,134,107,1610612746,Regular Season,17703,137,,,
21800860,2/13/2019 21:00,Denver,Nuggets,1610612743,Sacramento,Kings,1610612758,120,118,1610612743,Regular Season,17938,139,,,
21800859,2/13/2019 20:30,Dallas,Mavericks,1610612742,Miami,Heat,1610612748,101,112,1610612748,Regular Season,20364,193,,,
21800858,2/13/2019 20:00,Chicago,Bulls,1610612741,Memphis,Grizzlies,1610612763,122,110,1610612741,Regular Season,19114,66,,,
21800861,2/13/2019 20:00,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,121,111,1610612750,Regular Season,15131,61,,,
21800855,2/13/2019 19:30,Boston,Celtics,1610612738,Detroit,Pistons,1610612765,118,110,1610612738,Regular Season,18624,17,,,
21800856,2/13/2019 19:30,New York,Knicks,1610612752,Philadelphia,76ers,1610612755,111,126,1610612755,Regular Season,18983,30,,,
21800857,2/13/2019 19:30,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,129,120,1610612761,Regular Season,19800,643,,,
21800853,2/13/2019 19:00,Cleveland,Cavaliers,1610612739,Brooklyn,Nets,1610612751,139,148,1610612751,Regular Season,17434,22,,,
21800854,2/13/2019 19:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,97,106,1610612749,Regular Season,17311,136,,,
21800852,2/12/2019 22:30,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,115,108,1610612744,Regular Season,19596,71,,,
21800849,2/12/2019 20:00,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,109,112,1610612738,Regular Season,20582,419,,,
21800850,2/12/2019 20:00,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,107,108,1610612759,Regular Season,13788,242,,,
21800851,2/12/2019 20:00,New Orleans,Pelicans,1610612740,Orlando,Magic,1610612753,88,118,1610612753,Regular Season,15733,160,,,
21800848,2/12/2019 19:30,Atlanta,Hawks,1610612737,Los Angeles,Lakers,1610612747,117,113,1610612737,Regular Season,16824,650,,,
21800847,2/11/2019 21:00,Denver,Nuggets,1610612743,Miami,Heat,1610612748,103,87,1610612743,Regular Season,18378,139,,,
21800843,2/11/2019 20:00,Chicago,Bulls,1610612741,Milwaukee,Bucks,1610612749,99,112,1610612749,Regular Season,18833,66,,,
21800844,2/11/2019 20:00,Houston,Rockets,1610612745,Dallas,Mavericks,1610612742,120,104,1610612745,Regular Season,18055,215,,,
21800845,2/11/2019 20:00,Minnesota,Timberwolves,1610612750,Los Angeles,Clippers,1610612746,130,120,1610612750,Regular Season,13782,61,,,
21800846,2/11/2019 20:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,120,111,1610612760,Regular Season,18203,196,,,
21800842,2/11/2019 19:30,Toronto,Raptors,1610612761,Brooklyn,Nets,1610612751,127,125,1610612761,Regular Season,19800,643,,,
21800839,2/11/2019 19:00,Cleveland,Cavaliers,1610612739,New York,Knicks,1610612752,107,104,1610612739,Regular Season,19432,22,,,
21800840,2/11/2019 19:00,Detroit,Pistons,1610612765,Washington,Wizards,1610612764,121,112,1610612765,Regular Season,15246,624,,,
21800841,2/11/2019 19:00,Indiana,Pacers,1610612754,Charlotte,Hornets,1610612766,99,90,1610612754,Regular Season,15734,136,,,
21800838,2/10/2019 20:30,Golden State,Warriors,1610612744,Miami,Heat,1610612748,120,118,1610612744,Regular Season,19596,71,,,
21800837,2/10/2019 19:30,Atlanta,Hawks,1610612737,Orlando,Magic,1610612753,108,124,1610612753,Regular Season,13370,650,,,
21800836,2/10/2019 18:00,Sacramento,Kings,1610612758,Phoenix,Suns,1610612756,117,104,1610612758,Regular Season,17583,609,,,
21800835,2/10/2019 15:30,Philadelphia,76ers,1610612755,Los Angeles,Lakers,1610612747,143,120,1610612755,Regular Season,20683,419,,,
21800834,2/10/2019 15:00,Dallas,Mavericks,1610612742,Portland,Trail Blazers,1610612757,102,101,1610612742,Regular Season,20340,193,,,
21800833,2/9/2019 21:00,Milwaukee,Bucks,1610612749,Orlando,Magic,1610612753,83,103,1610612753,Regular Season,17812,642,,,
21800832,2/9/2019 20:30,Houston,Rockets,1610612745,Oklahoma City,Thunder,1610612760,112,117,1610612760,Regular Season,18061,215,,,
21800829,2/9/2019 20:00,Boston,Celtics,1610612738,Los Angeles,Clippers,1610612746,112,123,1610612746,Regular Season,18624,17,,,
21800830,2/9/2019 20:00,Chicago,Bulls,1610612741,Washington,Wizards,1610612764,125,134,1610612764,Regular Season,19942,66,,,
21800831,2/9/2019 20:00,Memphis,Grizzlies,1610612763,New Orleans,Pelicans,1610612740,99,90,1610612763,Regular Season,16841,242,,,
21800827,2/9/2019 19:30,Atlanta,Hawks,1610612737,Charlotte,Hornets,1610612766,120,129,1610612766,Regular Season,15048,650,,,
21800828,2/9/2019 19:30,New York,Knicks,1610612752,Toronto,Raptors,1610612761,99,104,1610612761,Regular Season,18886,30,,,
21800826,2/9/2019 19:00,Indiana,Pacers,1610612754,Cleveland,Cavaliers,1610612739,105,90,1610612754,Regular Season,17923,136,,,
21800825,2/9/2019 17:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,125,105,1610612762,Regular Season,18306,596,,,
21800824,2/8/2019 22:00,Sacramento,Kings,1610612758,Miami,Heat,1610612748,102,96,1610612758,Regular Season,17583,609,,,
21800823,2/8/2019 21:30,New Orleans,Pelicans,1610612740,Minnesota,Timberwolves,1610612750,122,117,1610612740,Regular Season,16980,160,,,
21800822,2/8/2019 21:00,Phoenix,Suns,1610612756,Golden State,Warriors,1610612744,107,117,1610612744,Regular Season,17081,584,,,
21800821,2/8/2019 20:30,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,107,122,1610612749,Regular Season,20420,193,,,
21800820,2/8/2019 19:30,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,106,125,1610612741,Regular Season,15267,461,,,
21800817,2/8/2019 19:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,120,103,1610612765,Regular Season,14430,624,,,
21800818,2/8/2019 19:00,Philadelphia,76ers,1610612755,Denver,Nuggets,1610612743,117,110,1610612755,Regular Season,20627,419,,,
21800819,2/8/2019 19:00,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,119,106,1610612764,Regular Season,16682,77,,,
21800816,2/7/2019 22:30,Portland,Trail Blazers,1610612757,San Antonio,Spurs,1610612759,127,118,1610612757,Regular Season,19393,51,,,
21800814,2/7/2019 20:00,Boston,Celtics,1610612738,Los Angeles,Lakers,1610612747,128,129,1610612747,Regular Season,18624,17,,,
21800815,2/7/2019 20:00,Oklahoma City,Thunder,1610612760,Memphis,Grizzlies,1610612763,117,95,1610612760,Regular Season,18203,196,,,
21800813,2/7/2019 19:30,Atlanta,Hawks,1610612737,Toronto,Raptors,1610612761,101,119,1610612761,Regular Season,16036,650,,,
21800811,2/7/2019 19:00,Indiana,Pacers,1610612754,Los Angeles,Clippers,1610612746,116,92,1610612754,Regular Season,15756,136,,,
21800812,2/7/2019 19:00,Orlando,Magic,1610612753,Minnesota,Timberwolves,1610612750,122,112,1610612753,Regular Season,17184,430,,,
21800810,2/6/2019 22:30,Golden State,Warriors,1610612744,San Antonio,Spurs,1610612759,141,102,1610612744,Regular Season,19596,71,,,
21800809,2/6/2019 22:00,Sacramento,Kings,1610612758,Houston,Rockets,1610612745,101,127,1610612745,Regular Season,17583,609,,,
21800808,2/6/2019 21:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,116,88,1610612762,Regular Season,18306,596,,,
21800807,2/6/2019 20:30,Dallas,Mavericks,1610612742,Charlotte,Hornets,1610612766,99,93,1610612742,Regular Season,19606,193,,,
21800805,2/6/2019 20:00,Chicago,Bulls,1610612741,New Orleans,Pelicans,1610612740,120,125,1610612740,Regular Season,18116,66,,,
21800806,2/6/2019 20:00,Milwaukee,Bucks,1610612749,Washington,Wizards,1610612764,148,129,1610612749,Regular Season,17360,642,,,
21800804,2/6/2019 19:30,Brooklyn,Nets,1610612751,Denver,Nuggets,1610612743,135,130,1610612751,Regular Season,14516,461,,,
21800803,2/5/2019 22:30,Portland,Trail Blazers,1610612757,Miami,Heat,1610612748,108,118,1610612748,Regular Season,19468,51,,,
21800800,2/5/2019 20:00,Philadelphia,76ers,1610612755,Toronto,Raptors,1610612761,107,119,1610612761,Regular Season,20472,419,,,
21800801,2/5/2019 20:00,Memphis,Grizzlies,1610612763,Minnesota,Timberwolves,1610612750,108,106,1610612763,Regular Season,13454,242,,,
21800802,2/5/2019 20:00,Oklahoma City,Thunder,1610612760,Orlando,Magic,1610612753,132,122,1610612760,Regular Season,18203,196,,,
21800799,2/5/2019 19:30,New York,Knicks,1610612752,Detroit,Pistons,1610612765,92,105,1610612765,Regular Season,17853,30,,,
21800796,2/5/2019 19:00,Charlotte,Hornets,1610612766,Los Angeles,Clippers,1610612746,115,117,1610612746,Regular Season,14300,9,,,
21800797,2/5/2019 19:00,Cleveland,Cavaliers,1610612739,Boston,Celtics,1610612738,96,103,1610612738,Regular Season,19432,22,,,
21800798,2/5/2019 19:00,Indiana,Pacers,1610612754,Los Angeles,Lakers,1610612747,136,94,1610612754,Regular Season,17265,136,,,
21800795,2/4/2019 22:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,127,112,1610612758,Regular Season,16245,609,,,
21800794,2/4/2019 21:00,Phoenix,Suns,1610612756,Houston,Rockets,1610612745,110,118,1610612745,Regular Season,15740,584,,,
21800793,2/4/2019 20:00,New Orleans,Pelicans,1610612740,Indiana,Pacers,1610612754,107,109,1610612754,Regular Season,15780,160,,,
21800792,2/4/2019 19:30,Brooklyn,Nets,1610612751,Milwaukee,Bucks,1610612749,94,113,1610612749,Regular Season,16209,461,,,
21800790,2/4/2019 19:00,Detroit,Pistons,1610612765,Denver,Nuggets,1610612743,129,103,1610612765,Regular Season,12589,624,,,
21800791,2/4/2019 19:00,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,129,137,1610612737,Regular Season,15025,77,,,
21800789,2/3/2019 15:00,Toronto,Raptors,1610612761,Los Angeles,Clippers,1610612746,121,103,1610612761,Regular Season,19800,643,,,
21800788,2/3/2019 14:00,Boston,Celtics,1610612738,Oklahoma City,Thunder,1610612760,134,129,1610612738,Regular Season,18624,17,,,
21800787,2/3/2019 13:00,New York,Knicks,1610612752,Memphis,Grizzlies,1610612763,84,96,1610612763,Regular Season,17025,30,,,
21800785,2/2/2019 22:00,Sacramento,Kings,1610612758,Philadelphia,76ers,1610612755,115,108,1610612758,Regular Season,17583,609,,,
21800783,2/2/2019 21:00,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,106,107,1610612743,Regular Season,17208,61,,,
21800784,2/2/2019 21:00,Phoenix,Suns,1610612756,Atlanta,Hawks,1610612737,112,118,1610612737,Regular Season,15534,584,,,
21800786,2/2/2019 21:00,Utah,Jazz,1610612762,Houston,Rockets,1610612745,98,125,1610612745,Regular Season,18306,596,,,
21800779,2/2/2019 20:30,San Antonio,Spurs,1610612759,New Orleans,Pelicans,1610612740,113,108,1610612759,Regular Season,18354,199,,,
21800782,2/2/2019 20:30,Golden State,Warriors,1610612744,Los Angeles,Lakers,1610612747,115,101,1610612744,Regular Season,19596,71,,,
21800780,2/2/2019 19:30,Cleveland,Cavaliers,1610612739,Dallas,Mavericks,1610612742,98,111,1610612742,Regular Season,19432,22,,,
21800781,2/2/2019 19:30,Miami,Heat,1610612748,Indiana,Pacers,1610612754,88,95,1610612754,Regular Season,19600,146,,,
21800776,2/2/2019 19:00,Charlotte,Hornets,1610612766,Chicago,Bulls,1610612741,125,118,1610612766,Regular Season,19114,9,,,
21800777,2/2/2019 19:00,Orlando,Magic,1610612753,Brooklyn,Nets,1610612751,102,89,1610612753,Regular Season,17385,430,,,
21800778,2/2/2019 19:00,Washington,Wizards,1610612764,Milwaukee,Bucks,1610612749,115,131,1610612749,Regular Season,20409,77,,,
21800775,2/2/2019 17:00,Detroit,Pistons,1610612765,Los Angeles,Clippers,1610612746,101,111,1610612746,Regular Season,17862,624,,,
21800774,2/1/2019 22:00,Denver,Nuggets,1610612743,Houston,Rockets,1610612745,136,122,1610612743,Regular Season,20106,139,,,
21800773,2/1/2019 21:00,Utah,Jazz,1610612762,Atlanta,Hawks,1610612737,128,112,1610612762,Regular Season,18306,596,,,
21800772,2/1/2019 20:00,Miami,Heat,1610612748,Oklahoma City,Thunder,1610612760,102,118,1610612760,Regular Season,19600,146,,,
21800771,2/1/2019 19:30,New York,Knicks,1610612752,Boston,Celtics,1610612738,99,113,1610612738,Regular Season,18343,30,,,
21800770,2/1/2019 19:00,Charlotte,Hornets,1610612766,Memphis,Grizzlies,1610612763,100,92,1610612766,Regular Season,15387,9,,,
21800768,1/31/2019 22:30,Golden State,Warriors,1610612744,Philadelphia,76ers,1610612755,104,113,1610612755,Regular Season,19596,71,,,
21800769,1/31/2019 22:30,Los Angeles,Clippers,1610612746,Los Angeles,Lakers,1610612747,120,123,1610612747,Regular Season,19068,137,,,
21800767,1/31/2019 20:30,San Antonio,Spurs,1610612759,Brooklyn,Nets,1610612751,117,114,1610612759,Regular Season,18057,199,,,
21800766,1/31/2019 20:00,Toronto,Raptors,1610612761,Milwaukee,Bucks,1610612749,92,105,1610612749,Regular Season,19800,643,,,
21800764,1/31/2019 19:00,Detroit,Pistons,1610612765,Dallas,Mavericks,1610612742,93,89,1610612765,Regular Season,14075,624,,,
21800765,1/31/2019 19:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,107,100,1610612753,Regular Season,16625,430,,,
21800763,1/30/2019 22:30,Portland,Trail Blazers,1610612757,Utah,Jazz,1610612762,132,105,1610612757,Regular Season,19393,51,,,
21800762,1/30/2019 22:00,Sacramento,Kings,1610612758,Atlanta,Hawks,1610612737,135,113,1610612758,Regular Season,17583,609,,,
21800759,1/30/2019 20:00,Washington,Wizards,1610612764,Indiana,Pacers,1610612754,107,89,1610612764,Regular Season,15354,77,,,
21800760,1/30/2019 20:00,Minnesota,Timberwolves,1610612750,Memphis,Grizzlies,1610612763,99,97,1610612750,Regular Season,13615,61,,,
21800761,1/30/2019 20:00,New Orleans,Pelicans,1610612740,Denver,Nuggets,1610612743,99,105,1610612743,Regular Season,14211,160,,,
21800756,1/30/2019 19:30,Boston,Celtics,1610612738,Charlotte,Hornets,1610612766,126,94,1610612738,Regular Season,18624,17,,,
21800757,1/30/2019 19:30,Miami,Heat,1610612748,Chicago,Bulls,1610612741,89,105,1610612741,Regular Season,19600,146,,,
21800758,1/30/2019 19:30,New York,Knicks,1610612752,Dallas,Mavericks,1610612742,90,114,1610612742,Regular Season,18842,30,,,
21800755,1/29/2019 22:30,Los Angeles,Lakers,1610612747,Philadelphia,76ers,1610612755,105,121,1610612755,Regular Season,18997,137,,,
21800754,1/29/2019 20:30,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,126,124,1610612759,Regular Season,18121,199,,,
21800753,1/29/2019 20:00,Houston,Rockets,1610612745,New Orleans,Pelicans,1610612740,116,121,1610612740,Regular Season,18055,215,,,
21800752,1/29/2019 19:30,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,122,117,1610612751,Regular Season,12726,461,,,
21800749,1/29/2019 19:00,Cleveland,Cavaliers,1610612739,Washington,Wizards,1610612764,116,113,1610612739,Regular Season,19432,22,,,
21800750,1/29/2019 19:00,Detroit,Pistons,1610612765,Milwaukee,Bucks,1610612749,105,115,1610612749,Regular Season,14187,624,,,
21800751,1/29/2019 19:00,Orlando,Magic,1610612753,Oklahoma City,Thunder,1610612760,117,126,1610612760,Regular Season,16341,430,,,
21800748,1/28/2019 22:30,Los Angeles,Clippers,1610612746,Atlanta,Hawks,1610612737,118,123,1610612737,Regular Season,17382,137,,,
21800747,1/28/2019 20:00,Memphis,Grizzlies,1610612763,Denver,Nuggets,1610612743,92,95,1610612743,Regular Season,12917,242,,,
21800746,1/28/2019 19:30,Boston,Celtics,1610612738,Brooklyn,Nets,1610612751,112,104,1610612738,Regular Season,18624,17,,,
21800744,1/28/2019 19:00,Charlotte,Hornets,1610612766,New York,Knicks,1610612752,101,92,1610612766,Regular Season,13963,9,,,
21800745,1/28/2019 19:00,Indiana,Pacers,1610612754,Golden State,Warriors,1610612744,100,132,1610612744,Regular Season,17923,136,,,
21800743,1/27/2019 21:30,Los Angeles,Lakers,1610612747,Phoenix,Suns,1610612756,116,102,1610612747,Regular Season,18997,137,,,
21800741,1/27/2019 19:30,New York,Knicks,1610612752,Miami,Heat,1610612748,97,106,1610612748,Regular Season,18852,30,,,
21800737,1/27/2019 19:00,Houston,Rockets,1610612745,Orlando,Magic,1610612753,103,98,1610612745,Regular Season,18055,215,,,
21800739,1/27/2019 19:00,Dallas,Mavericks,1610612742,Toronto,Raptors,1610612761,120,123,1610612761,Regular Season,20308,193,,,
21800740,1/27/2019 19:00,Minnesota,Timberwolves,1610612750,Utah,Jazz,1610612762,111,125,1610612762,Regular Season,14542,61,,,
21800742,1/27/2019 19:00,San Antonio,Spurs,1610612759,Washington,Wizards,1610612764,132,119,1610612759,Regular Season,18354,199,,,
21800738,1/27/2019 18:00,Oklahoma City,Thunder,1610612760,Milwaukee,Bucks,1610612749,118,112,1610612760,Regular Season,18203,196,,,
21800735,1/27/2019 15:30,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,101,104,1610612739,Regular Season,19675,66,,,
21800736,1/27/2019 15:30,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,122,108,1610612746,Regular Season,19068,137,,,
21800734,1/26/2019 22:00,Portland,Trail Blazers,1610612757,Atlanta,Hawks,1610612737,120,111,1610612757,Regular Season,19629,51,,,
21800733,1/26/2019 21:00,Denver,Nuggets,1610612743,Philadelphia,76ers,1610612755,126,110,1610612743,Regular Season,19673,139,,,
21800732,1/26/2019 20:30,Boston,Celtics,1610612738,Golden State,Warriors,1610612744,111,115,1610612744,Regular Season,18624,17,,,
21800731,1/26/2019 20:00,Memphis,Grizzlies,1610612763,Indiana,Pacers,1610612754,106,103,1610612763,Regular Season,14486,242,,,
21800730,1/26/2019 18:00,New Orleans,Pelicans,1610612740,San Antonio,Spurs,1610612759,114,126,1610612759,Regular Season,17724,160,,,
21800728,1/25/2019 21:00,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,132,95,1610612743,Regular Season,17425,139,,,
21800729,1/25/2019 21:00,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,106,102,1610612762,Regular Season,18306,596,,,
21800726,1/25/2019 20:30,Dallas,Mavericks,1610612742,Detroit,Pistons,1610612765,106,101,1610612742,Regular Season,20327,193,,,
21800727,1/25/2019 20:30,Milwaukee,Bucks,1610612749,Charlotte,Hornets,1610612766,108,99,1610612749,Regular Season,17803,642,,,
21800723,1/25/2019 20:00,Chicago,Bulls,1610612741,Los Angeles,Clippers,1610612746,101,106,1610612746,Regular Season,19354,66,,,
21800724,1/25/2019 20:00,Houston,Rockets,1610612745,Toronto,Raptors,1610612761,121,119,1610612745,Regular Season,18055,215,,,
21800725,1/25/2019 20:00,Memphis,Grizzlies,1610612763,Sacramento,Kings,1610612758,96,99,1610612758,Regular Season,14486,242,,,
21800721,1/25/2019 19:30,Brooklyn,Nets,1610612751,New York,Knicks,1610612752,109,99,1610612751,Regular Season,17033,461,,,
21800722,1/25/2019 19:30,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,94,100,1610612748,Regular Season,19432,22,,,
21800720,1/25/2019 19:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,91,95,1610612764,Regular Season,17216,430,,,
21800719,1/24/2019 22:30,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,105,120,1610612750,Regular Season,18997,137,,,
21800718,1/24/2019 21:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,106,120,1610612757,Regular Season,15441,584,,,
21800716,1/24/2019 20:00,Washington,Wizards,1610612764,Golden State,Warriors,1610612744,118,126,1610612744,Regular Season,20409,77,,,
21800717,1/24/2019 20:00,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,122,116,1610612760,Regular Season,18203,196,,,
21800715,1/23/2019 22:30,Utah,Jazz,1610612762,Denver,Nuggets,1610612743,114,108,1610612762,Regular Season,18306,596,,,
21800711,1/23/2019 20:00,Philadelphia,76ers,1610612755,San Antonio,Spurs,1610612759,122,120,1610612755,Regular Season,20339,419,,,
21800712,1/23/2019 20:00,Chicago,Bulls,1610612741,Atlanta,Hawks,1610612737,101,121,1610612737,Regular Season,18223,66,,,
21800713,1/23/2019 20:00,Memphis,Grizzlies,1610612763,Charlotte,Hornets,1610612766,107,118,1610612766,Regular Season,12863,242,,,
21800714,1/23/2019 20:00,New Orleans,Pelicans,1610612740,Detroit,Pistons,1610612765,94,98,1610612765,Regular Season,18181,160,,,
21800707,1/23/2019 19:30,Boston,Celtics,1610612738,Cleveland,Cavaliers,1610612739,123,103,1610612738,Regular Season,18624,17,,,
21800708,1/23/2019 19:30,Brooklyn,Nets,1610612751,Orlando,Magic,1610612753,114,110,1610612751,Regular Season,13185,461,,,
21800709,1/23/2019 19:30,Miami,Heat,1610612748,Los Angeles,Clippers,1610612746,99,111,1610612746,Regular Season,19600,146,,,
21800710,1/23/2019 19:30,New York,Knicks,1610612752,Houston,Rockets,1610612745,110,114,1610612745,Regular Season,18819,30,,,
21800706,1/23/2019 19:00,Indiana,Pacers,1610612754,Toronto,Raptors,1610612761,110,106,1610612754,Regular Season,16879,136,,,
21800705,1/22/2019 21:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,91,118,1610612750,Regular Season,14460,584,,,
21800704,1/22/2019 20:30,Dallas,Mavericks,1610612742,Los Angeles,Clippers,1610612746,106,98,1610612742,Regular Season,19466,193,,,
21800703,1/22/2019 20:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,123,114,1610612760,Regular Season,18203,196,,,
21800702,1/22/2019 19:00,Toronto,Raptors,1610612761,Sacramento,Kings,1610612758,120,105,1610612761,Regular Season,19800,643,,,
21800701,1/21/2019 22:30,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,111,130,1610612744,Regular Season,18997,137,,,
21800700,1/21/2019 21:00,Utah,Jazz,1610612762,Portland,Trail Blazers,1610612757,104,109,1610612757,Regular Season,18306,596,,,
21800699,1/21/2019 20:00,Philadelphia,76ers,1610612755,Houston,Rockets,1610612745,121,93,1610612755,Regular Season,20313,419,,,
21800698,1/21/2019 18:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,107,99,1610612738,Regular Season,18624,17,,,
21800697,1/21/2019 17:30,Memphis,Grizzlies,1610612763,New Orleans,Pelicans,1610612740,85,105,1610612740,Regular Season,17794,242,,,
21800696,1/21/2019 15:30,Brooklyn,Nets,1610612751,Sacramento,Kings,1610612758,123,94,1610612751,Regular Season,14233,461,,,
